FECHA (YYMMDD);HORA (HHMM);Registros validados;
150920;0900;0,821622;
150920;1000;0,370731;
150920;1100;1,20638;
150920;1200;1,23436;
150920;1300;1,88912;
150920;1400;1,60532;
150920;1500;1,93718;
150920;1600;2,47554;
150920;1700;2,59475;
150920;1800;2,63305;
150920;1900;2,09463;
150920;2000;1,27182;
150920;2100;1,19053;
150920;2200;1,02719;
150920;2300;1,17485;
150921;0000;0,934685;
150921;0100;1,26434;
150921;0200;1,10348;
150921;0300;0,743138;
150921;0400;0,497122;
150921;0500;0,926351;
150921;0600;1,24737;
150921;0700;1,12927;
150921;0800;1,08536;
150921;0900;1,31592;
150921;1000;0,817938;
150921;1100;0,914438;
150921;1200;1,58372;
150921;1300;2,05345;
150921;1400;2,42959;
150921;1500;2,44109;
150921;1600;2,6022;
150921;1700;2,48592;
150921;1800;1,94702;
150921;1900;1,72213;
150921;2000;0,806995;
150921;2100;1,2295;
150921;2200;1,11246;
150921;2300;0,970932;
150922;0000;1,12967;
150922;0100;0,931004;
150922;0200;0,843813;
150922;0300;0,612286;
150922;0400;0,472667;
150922;0500;0,765679;
150922;0600;0,667611;
150922;0700;1,14445;
150922;0800;1,02476;
150922;0900;0,527635;
150922;1000;0,705118;
150922;1100;0,902112;
150922;1200;0,157114;
150922;1300;1,6289;
150922;1400;2,79995;
150922;1500;2,63206;
150922;1600;2,85697;
150922;1700;2,47615;
150922;1800;2,21886;
150922;1900;1,42741;
150922;2000;1,57109;
150922;2100;1,10887;
150922;2200;0,650274;
150922;2300;0,267036;
150923;0000;0,169175;
150923;0100;0,520553;
150923;0200;0,413557;
150923;0300;0,385953;
150923;0400;0,254554;
150923;0500;0,265396;
150923;0600;0,238625;
150923;0700;0,74529;
150923;0800;1,42363;
150923;0900;1,50849;
150923;1000;1,1311;
150923;1100;1,30826;
150923;1200;1,96796;
150923;1300;3,04124;
150923;1400;2,69392;
150923;1500;2,74466;
150923;1600;3,3861;
150923;1700;2,89127;
150923;1800;2,30695;
150923;1900;2,18492;
150923;2000;1,94357;
150923;2100;1,45433;
150923;2200;0,98197;
150923;2300;1,05443;
150924;0000;0,909804;
150924;0100;0,858589;
150924;0200;0,137931;
150924;0300;0,35598;
150924;0400;0,621884;
150924;0500;1,33882;
150924;0600;1,05966;
150924;0700;1,96705;
150924;0800;2,34892;
150924;0900;1,41957;
150924;1000;1,36944;
150924;1100;2,26185;
150924;1200;0,837206;
150924;1300;2,92125;
150924;1400;1,87261;
150924;1500;2,04222;
150924;1600;1,47269;
150924;1700;1,59839;
150924;1800;1,00523;
150924;1900;1,02076;
150924;2000;0,235129;
150924;2100;0,975704;
150924;2200;0,172891;
150924;2300;0,382717;
150925;0000;0,65368;
150925;0100;0,308628;
150925;0200;0,48794;
150925;0300;0,791595;
150925;0400;0,532417;
150925;0500;0,26651;
150925;0600;0,390797;
150925;0700;0,609268;
150925;0800;0,697679;
150925;0900;1,08247;
150925;1000;1,0494;
150925;1100;0,620294;
150925;1200;0,62956;
150925;1300;0,520277;
150925;1400;1,20236;
150925;1500;1,01407;
150925;1600;2,06042;
150925;1700;1,7676;
150925;1800;1,0324;
150925;1900;0,410948;
150925;2000;0,4501;
150925;2100;0,33563;
150925;2200;0,18471;
150925;2300;0,272748;
150926;0000;0,320724;
150926;0100;0,638654;
150926;0200;0,185519;
150926;0300;0,654424;
150926;0400;0,583544;
150926;0500;0,611394;
150926;0600;0,540044;
150926;0700;0,677133;
150926;0800;0,392019;
150926;0900;1,31532;
150926;1000;0,678746;
150926;1100;1,29685;
150926;1200;1,07322;
150926;1300;1,04611;
150926;1400;1,86627;
150926;1500;1,78135;
150926;1600;1,52641;
150926;1700;1,59332;
150926;1800;1,55949;
150926;1900;0,542346;
150926;2000;0,555805;
150926;2100;0,789967;
150926;2200;0,150748;
150926;2300;0,385858;
150927;0000;0,366356;
150927;0100;0,394997;
150927;0200;0,441175;
150927;0300;0,324224;
150927;0400;0,436757;
150927;0500;0,633141;
150927;0600;0,39472;
150927;0700;0,228234;
150927;0800;0,241046;
150927;0900;1,17773;
150927;1000;0,780398;
150927;1100;0,432717;
150927;1200;0,876876;
150927;1300;0,294465;
150927;1400;0,417374;
150927;1500;0,878592;
150927;1600;1,2141;
150927;1700;1,06672;
150927;1800;1,17386;
150927;1900;0,469145;
150927;2000;0,524912;
150927;2100;0,197327;
150927;2200;0,348301;
150927;2300;0,639529;
150928;0000;0,71675;
150928;0100;0,244479;
150928;0200;0,459406;
150928;0300;0,0444103;
150928;0400;0,104189;
150928;0500;0,552286;
150928;0600;0,582644;
150928;0700;0,508179;
150928;0800;0,690951;
150928;0900;0,666602;
150928;1000;0,776223;
150928;1100;0,3507;
150928;1200;1,06373;
150928;1300;2,02979;
150928;1400;1,71765;
150928;1500;2,02369;
150928;1600;2,55976;
150928;1700;2,55441;
150928;1800;2,37633;
150928;1900;1,14113;
150928;2000;0,793424;
150928;2100;0,945245;
150928;2200;0,74229;
150928;2300;0,278438;
150929;0000;0,140604;
150929;0100;0,206415;
150929;0200;0,0893607;
150929;0300;0,272524;
150929;0400;0,384118;
150929;0500;0,402068;
150929;0600;0,138632;
150929;0700;0,441914;
150929;0800;0,828563;
150929;0900;0,136241;
150929;1000;0,276611;
150929;1100;1,38486;
150929;1200;0,543386;
150929;1300;0,771086;
150929;1400;1,83297;
150929;1500;2,75727;
150929;1600;2,79445;
150929;1700;2,25021;
150929;1800;1,67446;
150929;1900;1,03213;
150929;2000;0,576242;
150929;2100;0,283236;
150929;2200;0,528557;
150929;2300;1,87213;
150930;0000;0,948422;
150930;0100;0,319608;
150930;0200;0,735977;
150930;0300;0,654989;
150930;0400;0,545337;
150930;0500;0,377955;
150930;0600;0,361825;
150930;0700;0,849833;
150930;0800;0,624902;
150930;0900;1,82388;
150930;1000;2,19013;
150930;1100;1,73203;
150930;1200;2,31107;
150930;1300;2,68481;
150930;1400;2,9093;
150930;1500;3,64529;
150930;1600;3,78069;
150930;1700;3,41626;
150930;1800;2,93587;
150930;1900;2,09809;
150930;2000;1,27967;
150930;2100;1,44857;
150930;2200;1,1374;
150930;2300;0,379615;
151001;0000;0,706427;
151001;0100;0,403292;
151001;0200;1,12644;
151001;0300;0,608615;
151001;0400;0,876058;
151001;0500;1,70673;
151001;0600;1,62013;
151001;0700;1,30755;
151001;0800;1,45067;
151001;0900;2,08027;
151001;1000;1,3416;
151001;1100;2,36425;
151001;1200;0,644645;
151001;1300;0,909245;
151001;1400;2,20239;
151001;1500;2,87909;
151001;1600;2,83972;
151001;1700;2,59759;
151001;1800;2,28758;
151001;1900;1,80834;
151001;2000;1,10375;
151001;2100;1,01734;
151001;2200;0,984177;
151001;2300;1,32378;
151002;0000;1,25066;
151002;0100;0,645;
151002;0200;0,572759;
151002;0300;0,46173;
151002;0400;0,462863;
151002;0500;0,254978;
151002;0600;0,311446;
151002;0700;0,322584;
151002;0800;0,591808;
151002;0900;0,573015;
151002;1000;0,170426;
151002;1100;0,703862;
151002;1200;0,869699;
151002;1300;1,39358;
151002;1400;2,07079;
151002;1500;1,54212;
151002;1600;2,191;
151002;1700;2,05259;
151002;1800;1,31968;
151002;1900;0,817031;
151002;2000;0,852815;
151002;2100;0,0643755;
151002;2200;0,213092;
151002;2300;0,729158;
151003;0000;0,158666;
151003;0100;0,260101;
151003;0200;0,192904;
151003;0300;0,366566;
151003;0400;0,301962;
151003;0500;0,443348;
151003;0600;0,491516;
151003;0700;0,924293;
151003;0800;0,892903;
151003;0900;1,14411;
151003;1000;1,07012;
151003;1100;2,0612;
151003;1200;2,3055;
151003;1300;1,52298;
151003;1400;2,7791;
151003;1500;1,95429;
151003;1600;1,4761;
151003;1700;1,5629;
151003;1800;1,71322;
151003;1900;2,10441;
151003;2000;1,80169;
151003;2100;2,10862;
151003;2200;2,01618;
151003;2300;2,07493;
151004;0000;1,97163;
151004;0100;1,89426;
151004;0200;2,05652;
151004;0300;1,84851;
151004;0400;1,30712;
151004;0500;1,5938;
151004;0600;1,00871;
151004;0700;1,46408;
151004;0800;0,696325;
151004;0900;0,826579;
151004;1000;1,33394;
151004;1100;1,10985;
151004;1200;1,60638;
151004;1300;1,59162;
151004;1400;1,68578;
151004;1500;1,0712;
151004;1600;1,89831;
151004;1700;1,30971;
151004;1800;1,85818;
151004;1900;0,842979;
151004;2000;0,846065;
151004;2100;1,06282;
151004;2200;0,400077;
151004;2300;0,105772;
151005;0000;0,640137;
151005;0100;0,930068;
151005;0200;1,13662;
151005;0300;0,770951;
151005;0400;0,824844;
151005;0500;0,779635;
151005;0600;0,686332;
151005;0700;0,602523;
151005;0800;0,718207;
151005;0900;0,368268;
151005;1000;0,352392;
151005;1100;0,983424;
151005;1200;1,3892;
151005;1300;1,60332;
151005;1400;2,19709;
151005;1500;2,25528;
151005;1600;1,983;
151005;1700;1,5347;
151005;1800;1,43639;
151005;1900;1,16292;
151005;2000;1,12942;
151005;2100;1,48311;
151005;2200;1,1794;
151005;2300;0,853457;
151006;0000;0,72598;
151006;0100;0,402761;
151006;0200;0,459036;
151006;0300;0,787732;
151006;0400;1,36257;
151006;0500;0,79124;
151006;0600;0,795421;
151006;0700;1,32525;
151006;0800;1,95054;
151006;0900;1,53629;
151006;1000;0,574803;
151006;1100;0,736332;
151006;1200;0,985357;
151006;1300;0,567882;
151006;1400;0,864693;
151006;1500;1,52388;
151006;1600;1,46183;
151006;1700;1,74073;
151006;1800;1,5947;
151006;1900;1,54937;
151006;2000;1,11958;
151006;2100;1,57791;
151006;2200;2,04639;
151006;2300;1,58351;
151007;0000;1,48312;
151007;0100;1,53467;
151007;0200;1,19387;
151007;0300;1,54445;
151007;0400;1,3006;
151007;0500;0,778205;
151007;0600;0,833678;
151007;0700;1,09846;
151007;0800;1,32629;
151007;0900;1,35308;
151007;1000;1,25447;
151007;1100;0,997541;
151007;1200;2,12094;
151007;1300;2,57888;
151007;1400;2,91249;
151007;1500;3,00011;
151007;1600;3,19674;
151007;1700;3,10877;
151007;1800;2,50461;
151007;1900;1,64304;
151007;2000;1,35353;
151007;2100;1,06917;
151007;2200;0,973699;
151007;2300;0,164373;
151008;0000;0,441863;
151008;0100;0,376954;
151008;0200;0,698968;
151008;0300;0,953604;
151008;0400;0,345908;
151008;0500;0,239274;
151008;0600;0,411683;
151008;0700;1,06084;
151008;0800;0,609597;
151008;0900;1,07706;
151008;1000;1,07569;
151008;1100;0,958893;
151008;1200;1,65135;
151008;1300;1,62408;
151008;1400;1,66339;
151008;1500;1,14;
151008;1600;1,00864;
151008;1700;1,73958;
151008;1800;1,84862;
151008;1900;1,41684;
151008;2000;1,49079;
151008;2100;1,46888;
151008;2200;1,49899;
151008;2300;1,79401;
151009;0000;0,86596;
151009;0100;0,777228;
151009;0200;0,633856;
151009;0300;0,244013;
151009;0400;0,168574;
151009;0500;0,546039;
151009;0600;0,172689;
151009;0700;0,905942;
151009;0800;1,67442;
151009;0900;0,930059;
151009;1000;0,492293;
151009;1100;0,853591;
151009;1200;0,583745;
151009;1300;1,21025;
151009;1400;1,58952;
151009;1500;1,67375;
151009;1600;2,56629;
151009;1700;2,71983;
151009;1800;2,35825;
151009;1900;1,08488;
151009;2000;0,798818;
151009;2100;0,87065;
151009;2200;0,161723;
151009;2300;0,0939045;
151010;0000;0,460201;
151010;0100;0,238782;
151010;0200;0,186174;
151010;0300;0,487644;
151010;0400;0,27109;
151010;0500;0,508122;
151010;0600;0,269975;
151010;0700;0,452635;
151010;0800;0,485371;
151010;0900;0,837187;
151010;1000;0,713249;
151010;1100;0,821488;
151010;1200;1,7574;
151010;1300;2,15292;
151010;1400;2,31033;
151010;1500;2,80356;
151010;1600;2,59724;
151010;1700;2,45709;
151010;1800;2,22599;
151010;1900;1,29767;
151010;2000;1,16519;
151010;2100;0,969007;
151010;2200;0,550173;
151010;2300;0,263338;
151011;0000;0,162081;
151011;0100;0,209426;
151011;0200;0,290579;
151011;0300;0,354383;
151011;0400;0,4567;
151011;0500;0,399085;
151011;0600;0,108548;
151011;0700;0,851947;
151011;0800;0,436771;
151011;0900;0,765036;
151011;1000;0,324277;
151011;1100;0,913177;
151011;1200;0,959927;
151011;1300;1,30415;
151011;1400;2,45205;
151011;1500;2,70309;
151011;1600;2,60639;
151011;1700;2,46757;
151011;1800;2,17199;
151011;1900;1,51748;
151011;2000;1,32753;
151011;2100;1,1462;
151011;2200;0,188816;
151011;2300;0,307334;
151012;0000;0,144394;
151012;0100;0,109868;
151012;0200;0,338807;
151012;0300;0,465803;
151012;0400;0,230636;
151012;0500;0,436309;
151012;0600;0,723001;
151012;0700;0,449211;
151012;0800;0,702874;
151012;0900;0,83633;
151012;1000;1,36671;
151012;1100;1,79414;
151012;1200;2,06229;
151012;1300;3,21563;
151012;1400;3,31072;
151012;1500;3,21213;
151012;1600;2,76946;
151012;1700;2,10076;
151012;1800;1,30034;
151012;1900;0,735627;
151012;2000;0,390467;
151012;2100;1,48497;
151012;2200;1,3739;
151012;2300;1,412;
151013;0000;1,71651;
151013;0100;1,67684;
151013;0200;1,10272;
151013;0300;0,264607;
151013;0400;0,0504931;
151013;0500;0,680073;
151013;0600;0,81644;
151013;0700;0,661651;
151013;0800;1,44958;
151013;0900;1,46169;
151013;1000;0,721427;
151013;1100;2,72135;
151013;1200;4,91074;
151013;1300;2,23149;
151013;1400;2,21362;
151013;1500;2,31618;
151013;1600;1,72477;
151013;1700;0,388629;
151013;1800;1,32571;
151013;1900;0,51517;
151013;2000;1,61626;
151013;2100;0,709047;
151013;2200;1,88948;
151013;2300;1,94973;
151014;0000;2,15652;
151014;0100;1,9336;
151014;0200;1,67976;
151014;0300;3,09413;
151014;0400;2,26156;
151014;0500;1,26784;
151014;0600;1,2942;
151014;0700;1,59795;
151014;0800;2,69813;
151014;0900;2,85728;
151014;1000;2,47229;
151014;1100;4,3186;
151014;1200;5,14143;
151014;1300;5,19891;
151014;1400;5,37283;
151014;1500;3,65245;
151014;1600;2,96972;
151014;1700;1,30279;
151014;1800;1,2663;
151014;1900;1,47894;
151014;2000;1,55259;
151014;2100;1,04652;
151014;2200;1,107;
151014;2300;0,701698;
151015;0000;0,508113;
151015;0100;0,161607;
151015;0200;0,680809;
151015;0300;0,552761;
151015;0400;0,282487;
151015;0500;0,647866;
151015;0600;0,866231;
151015;0700;1,99445;
151015;0800;1,59507;
151015;0900;0,226579;
151015;1000;0,732169;
151015;1100;0,933111;
151015;1200;1,29722;
151015;1300;1,61709;
151015;1400;1,47268;
151015;1500;2,21941;
151015;1600;2,64843;
151015;1700;2,85634;
151015;1800;2,38878;
151015;1900;1,41349;
151015;2000;0,833323;
151015;2100;0,919055;
151015;2200;0,456651;
151015;2300;0,214657;
151016;0000;0,849747;
151016;0100;0,676211;
151016;0200;0,703486;
151016;0300;0,750338;
151016;0400;0,7988;
151016;0500;0,479735;
151016;0600;0,6041;
151016;0700;0,767767;
151016;0800;1,21433;
151016;0900;0,888891;
151016;1000;0,701429;
151016;1100;1,16139;
151016;1200;1,48342;
151016;1300;1,29983;
151016;1400;1,02647;
151016;1500;0,722067;
151016;1600;1,0319;
151016;1700;1,73543;
151016;1800;1,02391;
151016;1900;0,936174;
151016;2000;0,55183;
151016;2100;0,274345;
151016;2200;0,187026;
151016;2300;0,317252;
151017;0000;0,0959404;
151017;0100;0,438233;
151017;0200;0,425888;
151017;0300;0,580152;
151017;0400;0,402658;
151017;0500;0,478438;
151017;0600;0,30773;
151017;0700;0,0799506;
151017;0800;0,329732;
151017;0900;0,765446;
151017;1000;0,78572;
151017;1100;0,639565;
151017;1200;1,13939;
151017;1300;1,95793;
151017;1400;2,47544;
151017;1500;2,37522;
151017;1600;2,47887;
151017;1700;2,17891;
151017;1800;1,58278;
151017;1900;1,08756;
151017;2000;0,588984;
151017;2100;0,27382;
151017;2200;0,307011;
151017;2300;0,214674;
151018;0000;0,290221;
151018;0100;0,299144;
151018;0200;0,395852;
151018;0300;0,304481;
151018;0400;0,112524;
151018;0500;0,2256;
151018;0600;0,703267;
151018;0700;0,308587;
151018;0800;0,848556;
151018;0900;0,604578;
151018;1000;0,347169;
151018;1100;0,324543;
151018;1200;2,09108;
151018;1300;2,62025;
151018;1400;2,55087;
151018;1500;1,90583;
151018;1600;1,79385;
151018;1700;1,92537;
151018;1800;1,73667;
151018;1900;1,61527;
151018;2000;1,59263;
151018;2100;1,25687;
151018;2200;1,26957;
151018;2300;1,32712;
151019;0000;1,94258;
151019;0100;1,68041;
151019;0200;2,29335;
151019;0300;1,15526;
151019;0400;1,16491;
151019;0500;1,03097;
151019;0600;0,576432;
151019;0700;1,41174;
151019;0800;0,570951;
151019;0900;1,21552;
151019;1000;0,677414;
151019;1100;1,30534;
151019;1200;1,12338;
151019;1300;1,5942;
151019;1400;2,44867;
151019;1500;1,79071;
151019;1600;0,934922;
151019;1700;1,66674;
151019;1800;1,1435;
151019;1900;1,46302;
151019;2000;0,746902;
151019;2100;0,078043;
151019;2200;0,276514;
151019;2300;0,313987;
151020;0000;0,679729;
151020;0100;0,531967;
151020;0200;0,438617;
151020;0300;0,41797;
151020;0400;0,389875;
151020;0500;0,142083;
151020;0600;0,230747;
151020;0700;0,330407;
151020;0800;0,853005;
151020;0900;0,293558;
151020;1000;0,673143;
151020;1100;0,845262;
151020;1200;2,03518;
151020;1300;1,83613;
151020;1400;2,3758;
151020;1500;2,98031;
151020;1600;3,00994;
151020;1700;2,64954;
151020;1800;1,77252;
151020;1900;1,73841;
151020;2000;1,68922;
151020;2100;0,845275;
151020;2200;0,888968;
151020;2300;1,01446;
151021;0000;0,79143;
151021;0100;0,314061;
151021;0200;0,560384;
151021;0300;0,718927;
151021;0400;0,650704;
151021;0500;0,537503;
151021;0600;1,23864;
151021;0700;1,04617;
151021;0800;1,27163;
151021;0900;1,13754;
151021;1000;0,739058;
151021;1100;1,28177;
151021;1200;2,57966;
151021;1300;2,49112;
151021;1400;2,2444;
151021;1500;2,94167;
151021;1600;2,93848;
151021;1700;2,83814;
151021;1800;2,11434;
151021;1900;1,30571;
151021;2000;0,767813;
151021;2100;0,481573;
151021;2200;0,468957;
151021;2300;0,53249;
151022;0000;0,47166;
151022;0100;0,175357;
151022;0200;0,0923463;
151022;0300;0,214606;
151022;0400;0,142299;
151022;0500;0,307076;
151022;0600;0,254419;
151022;0700;0,185444;
151022;0800;0,521813;
151022;0900;0,725342;
151022;1000;0,457777;
151022;1100;0,846216;
151022;1200;2,04233;
151022;1300;2,06638;
151022;1400;2,60777;
151022;1500;3,0766;
151022;1600;3,26749;
151022;1700;2,64769;
151022;1800;2,12534;
151022;1900;1,92541;
151022;2000;1,00547;
151022;2100;0,474798;
151022;2200;0,378785;
151022;2300;0,148238;
151023;0000;0,25844;
151023;0100;0,174797;
151023;0200;0,170348;
151023;0300;0,270695;
151023;0400;0,479104;
151023;0500;0,130276;
151023;0600;0,255725;
151023;0700;0,733772;
151023;0800;0,766961;
151023;0900;0,783053;
151023;1000;0,564838;
151023;1100;1,94998;
151023;1200;2,71931;
151023;1300;3,47558;
151023;1400;3,55162;
151023;1500;3,21735;
151023;1600;3,13372;
151023;1700;3,07734;
151023;1800;2,84236;
151023;1900;2,02435;
151023;2000;1,05069;
151023;2100;0,344902;
151023;2200;0,489631;
151023;2300;0,989326;
151024;0000;0,453575;
151024;0100;0,709424;
151024;0200;0,219026;
151024;0300;0,296556;
151024;0400;0,241538;
151024;0500;0,582572;
151024;0600;0,782724;
151024;0700;0,591598;
151024;0800;0,629991;
151024;0900;0,248895;
151024;1000;1,52699;
151024;1100;2,06599;
151024;1200;2,71899;
151024;1300;1,30826;
151024;1400;2,16073;
151024;1500;2,67663;
151024;1600;2,51576;
151024;1700;3,37714;
151024;1800;2,80304;
151024;1900;1,77726;
151024;2000;1,45001;
151024;2100;1,08569;
151024;2200;0,992995;
151024;2300;0,758779;
151025;0000;0,367464;
151025;0100;0,0939149;
151025;0200;0,309834;
151025;0300;0,629085;
151025;0400;0,391489;
151025;0500;0,172075;
151025;0600;0,287621;
151025;0700;0,31535;
151025;0800;0,632298;
151025;0900;0,434718;
151025;1000;1,32567;
151025;1100;0,545385;
151025;1200;0,59404;
151025;1300;1,24209;
151025;1400;2,14124;
151025;1500;2,5424;
151025;1600;2,29897;
151025;1700;2,44388;
151025;1800;2,41991;
151025;1900;1,53219;
151025;2000;1,5294;
151025;2100;1,30898;
151025;2200;0,879489;
151025;2300;0,850014;
151026;0000;0,638883;
151026;0100;0,436429;
151026;0200;0,386239;
151026;0300;0,234674;
151026;0400;0,641584;
151026;0500;0,243973;
151026;0600;0,520909;
151026;0700;1,08261;
151026;0800;0,723999;
151026;0900;0,287859;
151026;1000;0,559031;
151026;1100;0,70083;
151026;1200;0,347881;
151026;1300;0,150563;
151026;1400;1,60048;
151026;1500;2,63426;
151026;1600;3,1642;
151026;1700;2,95062;
151026;1800;2,68647;
151026;1900;1,88362;
151026;2000;1,79064;
151026;2100;1,0122;
151026;2200;0,54172;
151026;2300;0,512792;
151027;0000;0,885287;
151027;0100;0,853492;
151027;0200;0,245221;
151027;0300;0,48627;
151027;0400;0,270432;
151027;0500;0,323216;
151027;0600;0,541411;
151027;0700;0,693742;
151027;0800;1,0645;
151027;0900;0,524565;
151027;1000;0,170121;
151027;1100;1,39217;
151027;1200;1,67725;
151027;1300;2,16114;
151027;1400;2,57604;
151027;1500;3,16616;
151027;1600;2,32705;
151027;1700;2,26835;
151027;1800;2,2292;
151027;1900;1,98957;
151027;2000;1,80714;
151027;2100;1,28536;
151027;2200;1,50309;
151027;2300;1,56906;
151028;0000;1,80257;
151028;0100;1,619;
151028;0200;1,54393;
151028;0300;1,44988;
151028;0400;1,12913;
151028;0500;0,806295;
151028;0600;1,3137;
151028;0700;1,37708;
151028;0800;1,31721;
151028;0900;1,0782;
151028;1000;0,826317;
151028;1100;0,824784;
151028;1200;1,04776;
151028;1300;1,02578;
151028;1400;1,68465;
151028;1500;2,71557;
151028;1600;2,69934;
151028;1700;2,72812;
151028;1800;2,21577;
151028;1900;1,73865;
151028;2000;0,95357;
151028;2100;0,811615;
151028;2200;0,756249;
151028;2300;0,98512;
151029;0000;0,969753;
151029;0100;1,05264;
151029;0200;1,22285;
151029;0300;0,916061;
151029;0400;1,06309;
151029;0500;0,964916;
151029;0600;1,04652;
151029;0700;1,00707;
151029;0800;0,38813;
151029;0900;0,775833;
151029;1000;0,30788;
151029;1100;0,874275;
151029;1200;2,08921;
151029;1300;1,89961;
151029;1400;2,32012;
151029;1500;2,7904;
151029;1600;3,28092;
151029;1700;2,94209;
151029;1800;2,48781;
151029;1900;1,99838;
151029;2000;1,62733;
151029;2100;1,39792;
151029;2200;1,37059;
151029;2300;1,32061;
151030;0000;0,753232;
151030;0100;0,737611;
151030;0200;0,810248;
151030;0300;0,922923;
151030;0400;1,03971;
151030;0500;1,08776;
151030;0600;0,845587;
151030;0700;0,996573;
151030;0800;0,967743;
151030;0900;0,48367;
151030;1000;0,401017;
151030;1100;0,101648;
151030;1200;1,15737;
151030;1300;2,22394;
151030;1400;2,49224;
151030;1500;2,76236;
151030;1600;2,50789;
151030;1700;2,63292;
151030;1800;2,43447;
151030;1900;2,20659;
151030;2000;1,37371;
151030;2100;2,22853;
151030;2200;1,00605;
151030;2300;1,06077;
151031;0000;0,830966;
151031;0100;0,360909;
151031;0200;0,69874;
151031;0300;0,252717;
151031;0400;0,194206;
151031;0500;0,298878;
151031;0600;0,728871;
151031;0700;0,775903;
151031;0800;0,58233;
151031;0900;0,904937;
151031;1000;0,875504;
151031;1100;0,787889;
151031;1200;0,343581;
151031;1300;1,68889;
151031;1400;2,35937;
151031;1500;2,84265;
151031;1600;2,95898;
151031;1700;3,15713;
151031;1800;2,56754;
151031;1900;1,98209;
151031;2000;1,87432;
151031;2100;1,06169;
151031;2200;0,880602;
151031;2300;0,950665;
151101;0000;0,342215;
151101;0100;0,417563;
151101;0200;0,915013;
151101;0300;0,631585;
151101;0400;0,844641;
151101;0500;0,549714;
151101;0600;0,495473;
151101;0700;0,878572;
151101;0800;0,399693;
151101;0900;1,09352;
151101;1000;1,07341;
151101;1100;1,31406;
151101;1200;2,18904;
151101;1300;2,64146;
151101;1400;3,19957;
151101;1500;3,33503;
151101;1600;2,99471;
151101;1700;2,84352;
151101;1800;2,41841;
151101;1900;2,1152;
151101;2000;1,74738;
151101;2100;1,65735;
151101;2200;1,31986;
151101;2300;1,30477;
151102;0000;1,6076;
151102;0100;1,44899;
151102;0200;1,15385;
151102;0300;0,975541;
151102;0400;1,33143;
151102;0500;1,06483;
151102;0600;1,13511;
151102;0700;1,11875;
151102;0800;0,947676;
151102;0900;1,47993;
151102;1000;1,85605;
151102;1100;2,16601;
151102;1200;1,8392;
151102;1300;1,50572;
151102;1400;1,66348;
151102;1500;1,71486;
151102;1600;1,26291;
151102;1700;1,5879;
151102;1800;1,63051;
151102;1900;1,81965;
151102;2000;1,38913;
151102;2100;1,31181;
151102;2200;1,2508;
151102;2300;0,891883;
151103;0000;1,08847;
151103;0100;0,877673;
151103;0200;0,853467;
151103;0300;0,862111;
151103;0400;0,715045;
151103;0500;0,638312;
151103;0600;0,704817;
151103;0700;1,00537;
151103;0800;1,4393;
151103;0900;1,89219;
151103;1000;1,23675;
151103;1100;1,87219;
151103;1200;1,82395;
151103;1300;1,40539;
151103;1400;1,26312;
151103;1500;1,7761;
151103;1600;2,35769;
151103;1700;2,43787;
151103;1800;2,32902;
151103;1900;2,0364;
151103;2000;1,41058;
151103;2100;1,43395;
151103;2200;1,35464;
151103;2300;1,34346;
151104;0000;1,58517;
151104;0100;1,30471;
151104;0200;1,01864;
151104;0300;0,658784;
151104;0400;1,04456;
151104;0500;0,710636;
151104;0600;0,727474;
151104;0700;0,456894;
151104;0800;0,778256;
151104;0900;1,09891;
151104;1000;0,473147;
151104;1100;1,36528;
151104;1200;2,07092;
151104;1300;1,5333;
151104;1400;1,78841;
151104;1500;1,5701;
151104;1600;1,5963;
151104;1700;1,98883;
151104;1800;1,88056;
151104;1900;1,54316;
151104;2000;0,795985;
151104;2100;0,172128;
151104;2200;1,19185;
151104;2300;0,576335;
151105;0000;0,132382;
151105;0100;0,346351;
151105;0200;0,140026;
151105;0300;0,213548;
151105;0400;0,270403;
151105;0500;0,220902;
151105;0600;0,182226;
151105;0700;0,875321;
151105;0800;0,71364;
151105;0900;0,815037;
151105;1000;0,126485;
151105;1100;0,57467;
151105;1200;1,60062;
151105;1300;2,06604;
151105;1400;2,54174;
151105;1500;2,40884;
151105;1600;3,02763;
151105;1700;3,20491;
151105;1800;2,96186;
151105;1900;1,78045;
151105;2000;1,94197;
151105;2100;1,1064;
151105;2200;1,48099;
151105;2300;1,0315;
151106;0000;0,904853;
151106;0100;0,958763;
151106;0200;1,12525;
151106;0300;0,996484;
151106;0400;0,924639;
151106;0500;0,515184;
151106;0600;0,537727;
151106;0700;0,652011;
151106;0800;0,870458;
151106;0900;1,3128;
151106;1000;0,944631;
151106;1100;1,23135;
151106;1200;1,95043;
151106;1300;2,58821;
151106;1400;2,97553;
151106;1500;3,19489;
151106;1600;3,10178;
151106;1700;2,78561;
151106;1800;2,64165;
151106;1900;2,60223;
151106;2000;1,95515;
151106;2100;1,21049;
151106;2200;1,10188;
151106;2300;1,14764;
151107;0000;1,34016;
151107;0100;0,972591;
151107;0200;0,922214;
151107;0300;1,0235;
151107;0400;1,29195;
151107;0500;1,20343;
151107;0600;1,335;
151107;0700;1,224;
151107;0800;1,19391;
151107;0900;1,55819;
151107;1000;1,78255;
151107;1100;2,08972;
151107;1200;2,81737;
151107;1300;3,05949;
151107;1400;3,24305;
151107;1500;3,26252;
151107;1600;2,75648;
151107;1700;2,49366;
151107;1800;2,3643;
151107;1900;2,19286;
151107;2000;1,31978;
