FECHA (YYMMDD);HORA (HHMM);Registros validados;
100511;0300;65,4165;
100511;0400;66,75;
100511;0500;63,1666;
100511;0600;68,3333;
100511;0700;61,9166;
100511;0800;51,75;
100511;0900;45,5;
100511;1000;39,8333;
100511;1100;35,8333;
100511;1200;33,9166;
100511;1300;33,3333;
100511;1400;32,3333;
100511;1500;32,6666;
100511;1600;38,4166;
100511;1700;50,5;
100511;1800;62,1666;
100511;1900;66,6665;
100511;2000;69,5;
100511;2100;75,3333;
100511;2200;77,4165;
100511;2300;79,6665;
100512;0000;82,3333;
100512;0100;84,25;
100512;0200;79,9165;
100512;0300;82,0833;
100512;0400;84,4165;
100512;0500;82,5;
100512;0600;81,25;
100512;0700;81,1665;
100512;0800;64,4165;
100512;0900;47,5;
100512;1000;36,4166;
100512;1100;43;
100512;1200;25,5;
100512;1300;12,6667;
100512;1400;87;
100512;1500;46,0833;
100512;1600;89,5833;
100512;1700;55,5;
100512;1800;51,5;
100512;1900;54,5833;
100512;2000;52,75;
100512;2100;54,25;
100512;2200;65,5;
100512;2300;77,3333;
100513;0000;77,4165;
100513;0100;78,6665;
100513;0200;83,6665;
100513;0300;86,1665;
100513;0400;85,9165;
100513;0500;87,25;
100513;0600;81,8333;
100513;0700;84,5;
100513;0800;79;
100513;0900;76,5833;
100513;1000;73,5;
100513;1100;64,5;
100513;1200;65,8333;
100513;1300;60,9166;
100513;1400;57,5833;
100513;1500;55,6666;
100513;1600;47,3333;
100513;1700;46,4166;
100513;1800;56,9166;
100513;1900;58,0833;
100513;2000;60,6666;
100513;2100;63,8333;
100513;2200;69,5833;
100513;2300;76,25;
100514;0000;85,25;
100514;0100;90,8333;
100514;0200;88,3333;
100514;0300;87,4442;
100514;0400;85,9165;
100514;0500;84,0833;
100514;0600;86,5;
100514;0700;91,5;
100514;0800;93,0833;
100514;0900;95,25;
100514;1000;95,25;
100514;1100;93,5;
100514;1200;90,8333;
100514;1300;88,1665;
100514;1400;86,1665;
100514;1500;90,1665;
100514;1600;84,9165;
100514;1700;88,0833;
100514;1800;95,4165;
100514;1900;95,9165;
100514;2000;95,8333;
100514;2100;12,0083;
100514;2200;98,9165;
100514;2300;99,2;
100515;0000;99,75;
100515;0100;98;
100515;0200;98,75;
100515;0300;90;
100515;0400;88;
100515;0500;97;
100515;0600;95,9165;
100515;0700;96;
100515;0800;91;
100515;0900;82,0833;
100515;1000;75,9165;
100515;1100;64,4165;
100515;1200;60,1666;
100515;1300;62,75;
100515;1400;61,8333;
100515;1500;58,5;
100515;1600;58,9166;
100515;1700;65,25;
100515;1800;82;
100515;1900;86,9165;
100515;2000;88,3333;
100515;2100;89,5;
100515;2200;91,4165;
100515;2300;94,0833;
100516;0000;95,9165;
100516;0100;96,5;
100516;0200;97,25;
100516;0300;97,3333;
100516;0400;98,3333;
100516;0500;99,1818;
100516;0600;98,1665;
100516;0700;93,3333;
100516;0800;96,9165;
100516;0900;95,0833;
100516;1000;89,6665;
100516;1100;82,0833;
100516;1200;72,9165;
100516;1300;64,5833;
100516;1400;62,25;
100516;1500;64,4165;
100516;1600;59,3333;
100516;1700;64,0833;
100516;1800;77;
100516;1900;81,5;
100516;2000;81,25;
100516;2100;82;
100516;2200;81,3333;
100516;2300;78,4165;
100517;0000;83,0833;
100517;0100;80,0833;
100517;0200;88,6665;
100517;0300;91,4165;
100517;0400;92,8333;
100517;0500;91,6665;
100517;0600;92,8333;
100517;0700;94,6665;
100517;0800;83,25;
100517;0900;70,75;
100517;1000;63,75;
100517;1100;57,6666;
100517;1200;55,6666;
100517;1300;50,3333;
100517;1400;52,5;
100517;1500;53;
100517;1600;56,8333;
100517;1700;71,8333;
100517;1800;81,1665;
100517;1900;83,75;
100517;2000;85,3333;
100517;2100;90,0833;
100517;2200;89,5;
100517;2300;94,25;
100518;0000;96,4165;
100518;0100;97,75;
100518;0200;98,4165;
100518;0300;98,5833;
100518;0400;98,4165;
100518;0500;95,8333;
100518;0600;97,5;
100518;0700;95,5;
100518;0800;92;
100518;0900;83,0833;
100518;1000;77;
100518;1100;67,1665;
100518;1200;61,3333;
100518;1300;54,6666;
100518;1400;50,4166;
100518;1500;59,25;
100518;1600;64;
100518;1700;70;
100518;1800;79,3333;
100518;1900;85,5833;
100518;2000;87,9165;
100518;2100;88;
100518;2200;89,5833;
100518;2300;92,5;
100519;0000;95,5833;
100519;0100;92,5833;
100519;0200;94,1665;
100519;0300;94,75;
100519;0400;91,4165;
100519;0500;96,5833;
100519;0600;96,5;
100519;0700;96,9165;
100519;0800;90,5;
100519;0900;76,5;
100519;1000;72;
100519;1100;64;
100519;1200;55,0833;
100519;1300;45,75;
100519;1400;39,5;
100519;1500;37,8333;
100519;1600;44,25;
100519;1700;55,4166;
100519;1800;66,1665;
100519;1900;69,4165;
100519;2000;73,75;
100519;2100;77,3333;
100519;2200;79,9165;
100519;2300;79,25;
100520;0000;84,6665;
100520;0100;89,75;
100520;0200;86;
100520;0300;83,9165;
100520;0400;86,3333;
100520;0500;91,6665;
100520;0600;85,5;
100520;0700;85,8333;
100520;0800;77,0833;
100520;0900;64,5833;
100520;1000;59,3333;
100520;1100;47,3333;
100520;1200;41,1666;
100520;1300;34,1666;
100520;1400;35,5833;
100520;1500;33,4166;
100520;1600;35,75;
100520;1700;49,25;
100520;1800;59,75;
100520;1900;66,3333;
100520;2000;68,8333;
100520;2100;73,5;
100520;2200;78,3333;
100520;2300;83,4165;
100521;0000;85,3333;
100521;0100;88,25;
100521;0200;88,5833;
100521;0300;87,25;
100521;0400;90,8333;
100521;0500;88,6665;
100521;0600;89,4165;
100521;0700;86,75;
100521;0800;82,3333;
100521;0900;80,5833;
100521;1000;73,1665;
100521;1100;65,9165;
100521;1200;58,1666;
100521;1300;55,6666;
100521;1400;54,25;
100521;1500;57,5833;
100521;1600;60;
100521;1700;68,6665;
100521;1800;78,25;
100521;1900;79,5;
100521;2000;81,0833;
100521;2100;85,9165;
100521;2200;89,1665;
100521;2300;92,25;
100522;0000;91,4165;
100522;0100;91,4165;
100522;0200;94,5833;
100522;0300;94,75;
100522;0400;92;
100522;0500;94,4165;
100522;0600;94,1665;
100522;0700;93,1665;
100522;0800;92,25;
100522;0900;89,25;
100522;1000;85,25;
100522;1100;78,5833;
100522;1200;73;
100522;1300;67,6665;
100522;1400;63,0833;
100522;1500;67,5833;
100522;1600;76;
100522;1700;94,1665;
100522;1800;94,9165;
100522;1900;91,5833;
100522;2000;92,5;
100522;2100;93,5;
100522;2200;89,25;
100522;2300;92,25;
100523;0000;94,8333;
100523;0100;91,9165;
100523;0200;88,8333;
100523;0300;93,25;
100523;0400;95,0833;
100523;0500;95,2222;
100523;0600;95,4165;
100523;0700;97;
100523;0800;98,5;
100523;0900;93,0833;
100523;1000;79,9165;
100523;1100;71,75;
100523;1200;65,5833;
100523;1300;59,25;
100523;1400;57,6666;
100523;1500;55,75;
100523;1600;56,8333;
100523;1700;65;
100523;1800;81,0833;
100523;1900;87,1665;
100523;2000;90,5833;
100523;2100;91;
100523;2200;93,3333;
100523;2300;90,5;
100524;0000;95,6665;
100524;0100;94;
100524;0200;92;
100524;0300;91,5833;
100524;0400;96,5;
100524;0500;92,6364;
100524;0600;92,4165;
100524;0700;93,6665;
100524;0800;92,3333;
100524;0900;85,5833;
100524;1000;73,1665;
100524;1100;62,9166;
100524;1200;57,9166;
100524;1300;49,6666;
100524;1400;44,3333;
100524;1500;41,75;
100524;1600;43,3333;
100524;1700;53;
100524;1800;66,9165;
100524;1900;73,5833;
100524;2000;74;
100524;2100;76,4165;
100524;2200;83,3333;
100524;2300;85,8333;
100525;0000;89,8333;
100525;0100;92,6665;
100525;0200;91,5833;
100525;0300;93,1665;
100525;0400;94,8333;
100525;0500;89,3634;
100525;0600;87,8333;
100525;0700;89,5833;
100525;0800;85,75;
100525;0900;76,5833;
100525;1000;73,5833;
100525;1100;72,0833;
100525;1200;66,25;
100525;1300;64,4165;
100525;1400;66,4165;
100525;1500;67,0833;
100525;1600;68,4165;
100525;1700;70,9165;
100525;1800;77;
100525;1900;78;
100525;2000;82,4165;
100525;2100;82,5;
100525;2200;85,5;
100525;2300;86,4165;
100526;0000;86,6665;
100526;0100;85,4165;
100526;0200;83,5833;
100526;0300;82,3333;
100526;0400;85,4165;
100526;0500;88;
100526;0600;86,7776;
100526;0700;85,0833;
100526;0800;85,8333;
100526;0900;78,8333;
100526;1000;70,5;
100526;1100;63,25;
100526;1200;55,1666;
100526;1300;53,6666;
100526;1400;56,1666;
100526;1500;62,25;
100526;1600;66,8333;
100526;1700;71,4165;
100526;1800;68,4165;
100526;1900;68;
100526;2000;72,25;
100526;2100;79,3333;
100526;2200;82;
100526;2300;86,0833;
100527;0000;89,5833;
100527;0100;91,5833;
100527;0200;92,0833;
100527;0300;92;
100527;0400;92,0833;
100527;0500;87,6665;
100527;0600;92,6665;
100527;0700;92;
100527;0800;81,25;
100527;0900;69,0833;
100527;1000;62,5833;
100527;1100;57,75;
100527;1200;50,75;
100527;1300;40,0833;
100527;1400;33,4166;
100527;1500;30,6667;
100527;1600;37,1666;
100527;1700;47,5833;
100527;1800;61,5;
100527;1900;67,9165;
100527;2000;72;
100527;2100;74,75;
100527;2200;77,6665;
100527;2300;81,1665;
100528;0000;82,3333;
100528;0100;87,75;
100528;0200;86,0833;
100528;0300;82,9165;
100528;0400;78;
100528;0500;83,75;
100528;0600;84,4165;
100528;0700;85,0833;
100528;0800;84,0833;
100528;0900;86,6665;
100528;1000;84,9165;
100528;1100;82,5833;
100528;1200;77,75;
100528;1300;72,3333;
100528;1400;67,8333;
100528;1500;67,1665;
100528;1600;71,9165;
100528;1700;79,9165;
100528;1800;85,75;
100528;1900;85;
100528;2000;86,75;
100528;2100;86,1665;
100528;2200;82,9165;
100528;2300;89;
100529;0000;95,5;
100529;0100;97,25;
100529;0200;98;
100529;0300;89,6665;
100529;0400;10,675;
100529;0500;9,01665;
100529;0600;8,34998;
100529;0700;88,8333;
100529;0800;8,48331;
100529;0900;95,5554;
100529;1000;94,3333;
100529;1100;84;
100529;1200;83,25;
100529;1300;74,75;
100529;1400;69,25;
100529;1500;65,3333;
100529;1600;73,1665;
100529;1700;89,4165;
100529;1800;95,4165;
100529;1900;96,5833;
100529;2000;97,3333;
100529;2100;97,3333;
100529;2200;98,3333;
100529;2300;98;
100530;0000;8,87497;
100530;0100;98,5833;
100530;0200;99,3333;
100530;0300;97,9165;
100530;0400;98,8333;
100530;0500;98,75;
100530;0600;100;
100530;0700;5,98333;
100530;0800;98,6665;
100530;0900;98,5;
100530;1000;72,6665;
100530;1100;69,75;
100530;1200;61,5;
100530;1300;47,4166;
100530;1400;37,5833;
100530;1500;31,5833;
100530;1600;30,5833;
100530;1700;45,0833;
100530;1800;67,9165;
100530;1900;77,0833;
100530;2000;85,4165;
100530;2100;87,8333;
100530;2200;87,75;
100530;2300;87,8333;
100531;0000;87,9165;
100531;0100;83,3333;
100531;0200;82,25;
100531;0300;83,5;
100531;0400;86,9165;
100531;0500;88,4165;
100531;0600;87,3333;
100531;0700;84,5;
100531;0800;74,3333;
100531;0900;66,6665;
100531;1000;55,0833;
100531;1100;45,5833;
100531;1200;42,25;
100531;1300;36,75;
100531;1400;28,5;
100531;1500;26,4167;
100531;1600;25,0833;
100531;1700;38,4166;
100531;1800;57,75;
100531;1900;65,0833;
100531;2000;73,0833;
100531;2100;76,25;
100531;2200;78,5;
100531;2300;80,9165;
100601;0000;79,4165;
100601;0100;79,8333;
100601;0200;83,0833;
100601;0300;87,3333;
100601;0400;86,1665;
100601;0500;82,25;
100601;0600;81,9165;
100601;0700;84,8333;
100601;0800;77,25;
100601;0900;62,6666;
100601;1000;70,6665;
100601;1100;70,0833;
100601;1200;64,5;
100601;1300;66,0833;
100601;1400;69,1665;
100601;1500;68;
100601;1600;76,5;
100601;1700;93,1665;
100601;1800;94,75;
100601;1900;86,25;
100601;2000;94;
100601;2100;92,3333;
100601;2200;93,5;
100601;2300;93;
100602;0000;90,25;
100602;0100;90,8333;
100602;0200;92;
100602;0300;82,9165;
100602;0400;8,74164;
100602;0500;87;
100602;0600;94;
100602;0700;86,25;
100602;0800;91,0833;
100602;0900;91,75;
100602;1000;90,3333;
100602;1100;87,818;
100602;1200;86,6665;
100602;1300;87,9165;
100602;1400;88;
100602;1500;84;
100602;1600;79,0833;
100602;1700;82,5833;
100602;1800;79;
100602;1900;84,4165;
100602;2000;85,4165;
100602;2100;83,8333;
100602;2200;84,9165;
100602;2300;86,75;
100603;0000;87,6665;
100603;0100;88,0833;
100603;0200;86,75;
100603;0300;87,3333;
100603;0400;86,9165;
100603;0500;92,1;
100603;0600;91,25;
100603;0700;91,75;
100603;0800;89,4165;
100603;0900;80,6665;
100603;1000;75,6665;
100603;1100;67,8333;
100603;1200;61,3333;
100603;1300;59,4166;
100603;1400;59,1666;
100603;1500;58,3333;
100603;1600;58,4166;
100603;1700;65,1665;
100603;1800;73,4165;
100603;1900;78,1665;
100603;2000;80,3333;
100603;2100;86,5;
100603;2200;87,75;
100603;2300;90;
100604;0000;91,4165;
100604;0100;94,9165;
100604;0200;92,8333;
100604;0300;92,0833;
100604;0400;92,6665;
100604;0500;92,75;
100604;0600;94,4165;
100604;0700;95,1665;
100604;0800;90,8333;
100604;0900;76,1665;
100604;1000;68,25;
100604;1100;62,6666;
100604;1200;52,6666;
100604;1300;43,8333;
100604;1400;33,0833;
100604;1500;36,25;
100604;1600;44,6666;
100604;1700;53,4166;
100604;1800;66,6665;
100604;1900;68,75;
100604;2000;72,25;
100604;2100;75,5833;
100604;2200;78,6665;
100604;2300;77,1665;
100605;0000;78,0833;
100605;0100;78,5833;
100605;0200;79,0833;
100605;0300;79,6665;
100605;0400;82;
100605;0500;81,75;
100605;0600;82,5;
100605;0700;83,0833;
100605;0800;76;
100605;0900;58,3333;
100605;1000;44,75;
100605;1100;41,9166;
100605;1200;36,4166;
100605;1300;30;
100605;1400;26,5833;
100605;1500;24,75;
100605;1600;25,25;
100605;1700;31,25;
100605;1800;49,3333;
100605;1900;54,1666;
100605;2000;59,75;
100605;2100;67,5833;
100605;2200;71,0833;
100605;2300;73,25;
100606;0000;73,5;
100606;0100;74,75;
100606;0200;78,25;
100606;0300;78,1665;
100606;0400;79,5833;
100606;0500;79,6665;
100606;0600;79,3333;
100606;0700;79,9165;
100606;0800;73,8333;
100606;0900;54,5833;
100606;1000;49;
100606;1100;44,1666;
100606;1200;38,5;
100606;1300;33,25;
100606;1400;29,75;
100606;1500;36;
100606;1600;38,8333;
100606;1700;49,3333;
100606;1800;63,0833;
100606;1900;67,0833;
100606;2000;72,3333;
100606;2100;76,5833;
100606;2200;77,6665;
100606;2300;79,1665;
100607;0000;80,5;
100607;0100;81,5;
100607;0200;86,25;
100607;0300;81,9165;
100607;0400;84,6665;
100607;0500;85,5833;
100607;0600;85,0833;
100607;0700;87,25;
100607;0800;77,9165;
100607;0900;62,8333;
100607;1000;58,0833;
100607;1100;55,3333;
100607;1200;45,5833;
100607;1300;32,75;
100607;1400;24;
100607;1500;26,0833;
100607;1600;30,5833;
100607;1700;40,5833;
100607;1800;54,6666;
100607;1900;61,8333;
100607;2000;66,5833;
100607;2100;68,9165;
100607;2200;69,9165;
100607;2300;69,9165;
100608;0000;71;
100608;0100;69,75;
100608;0200;68,75;
100608;0300;70,75;
100608;0400;74;
100608;0500;74,6665;
100608;0600;73,9165;
100608;0700;71,9165;
100608;0800;62,5;
100608;0900;49,4166;
100608;1000;43,9166;
100608;1100;37,9166;
100608;1200;33,1666;
100608;1300;26;
100608;1400;18;
100608;1500;21,5833;
100608;1600;27,75;
100608;1700;40,5;
100608;1800;56,5;
100608;1900;64;
100608;2000;66,9165;
100608;2100;72,25;
100608;2200;81,3333;
100608;2300;89;
100609;0000;93,5833;
100609;0100;93,4165;
100609;0200;91,3333;
100609;0300;89,4165;
100609;0400;87,0833;
100609;0500;87,25;
100609;0600;86,5;
100609;0700;89,5833;
100609;0800;89,0833;
100609;0900;85;
100609;1000;78,1665;
100609;1100;76,25;
100609;1200;70;
100609;1300;64,6665;
100609;1400;64,1665;
100609;1500;64,5;
100609;1600;64,5;
100609;1700;67,25;
100609;1800;77,9165;
100609;1900;77,75;
100609;2000;76,5;
100609;2100;79,25;
100609;2200;79,5;
100609;2300;83,25;
100610;0000;86,4165;
100610;0100;83,5833;
100610;0200;82,3333;
100610;0300;86,9165;
100610;0400;87,6665;
100610;0500;89,1665;
100610;0600;88,6665;
100610;0700;85,8333;
100610;0800;85,5;
100610;0900;81,9165;
100610;1000;82,1665;
100610;1100;80,5453;
100610;1200;76,5833;
100610;1300;72,1665;
100610;1400;69,4165;
100610;1500;69,75;
100610;1600;70,8333;
100610;1700;72,5;
100610;1800;73,9165;
100610;1900;75,4165;
100610;2000;77,75;
100610;2100;82,4165;
100610;2200;83,8333;
100610;2300;85,5833;
100611;0000;87;
100611;0100;89,25;
100611;0200;91,4165;
100611;0300;94,0833;
100611;0400;94,3333;
100611;0500;94,75;
100611;0600;95;
100611;0700;93,3333;
100611;0800;85,5;
100611;0900;71,25;
100611;1000;67,75;
100611;1100;63,6666;
100611;1200;54,5;
100611;1300;49;
100611;1400;55,0833;
100611;1500;60,9166;
100611;1600;64,5833;
100611;1700;73,4165;
100611;1800;78,6665;
100611;1900;81,5833;
100611;2000;87,25;
100611;2100;91,25;
100611;2200;94,4165;
100611;2300;96,0833;
100612;0000;95,25;
100612;0100;94,4165;
100612;0200;96,6665;
100612;0300;93;
100612;0400;91,8333;
100612;0500;92,6665;
100612;0600;93,3333;
100612;0700;95;
100612;0800;91,1665;
100612;0900;84,4165;
100612;1000;76,75;
100612;1100;69,8333;
100612;1200;64,3333;
100612;1300;56,0833;
100612;1400;49,9166;
100612;1500;48,25;
100612;1600;51,0833;
100612;1700;60;
100612;1800;76,0833;
100612;1900;82,0833;
100612;2000;80,25;
100612;2100;86,1665;
100612;2200;89,3333;
100612;2300;88,9165;
100613;0000;85,75;
100613;0100;86,3333;
100613;0200;84,3333;
100613;0300;85,3333;
100613;0400;87,75;
100613;0500;86,0833;
100613;0600;89,5;
100613;0700;91;
100613;0800;78,6665;
100613;0900;60,8333;
100613;1000;51,75;
100613;1100;55,25;
100613;1200;49,4166;
100613;1300;37,9166;
100613;1400;44,5833;
100613;1500;52,1666;
100613;1600;60,6666;
100613;1700;60,3333;
100613;1800;62,9166;
100613;1900;63,8333;
100613;2000;64,8333;
100613;2100;66,1665;
100613;2200;70,3333;
100613;2300;77,9165;
100614;0000;88,8333;
100614;0100;90,3333;
100614;0200;89,5;
100614;0300;91,6665;
100614;0400;83,0833;
100614;0500;79,8333;
100614;0600;81;
100614;0700;77,1665;
100614;0800;88,25;
100614;0900;81,9165;
100614;1000;64,75;
100614;1100;56,3333;
100614;1200;50,6666;
100614;1300;46,1666;
100614;1400;45,4166;
100614;1500;48;
100614;1600;53;
100614;1700;58,8333;
100614;1800;60;
100614;1900;63,1666;
100614;2000;67,75;
100614;2100;71,25;
100614;2200;74,5833;
100614;2300;78,4165;
100615;0000;77,8333;
100615;0100;77,6665;
100615;0200;78,5833;
100615;0300;81,25;
100615;0400;84,0833;
100615;0500;87,1665;
100615;0600;88,6665;
100615;0700;90,6665;
100615;0800;90,6665;
100615;0900;82,5;
100615;1000;71,1665;
100615;1100;64,75;
100615;1200;60,8333;
100615;1300;57,3333;
100615;1400;54,6666;
100615;1500;55,4166;
100615;1600;58,0909;
100615;1700;64,8333;
100615;1800;72,8333;
100615;1900;77,5833;
100615;2000;79,25;
100615;2100;77,75;
100615;2200;80,25;
100615;2300;81;
100616;0000;82,8333;
100616;0100;86,6665;
100616;0200;86,9165;
100616;0300;87,1665;
100616;0400;86,6665;
100616;0500;85,8333;
100616;0600;82,9165;
100616;0700;84,6665;
100616;0800;84,5833;
100616;0900;87,75;
100616;1000;84,6665;
100616;1100;80,8333;
100616;1200;80,5833;
100616;1300;78,4165;
100616;1400;76,1665;
100616;1500;67,9165;
100616;1600;63,5;
100616;1700;67,75;
100616;1800;74,5;
100616;1900;78,6665;
100616;2000;82;
100616;2100;83;
100616;2200;82,9165;
100616;2300;83,75;
100617;0000;83,0833;
100617;0100;87,75;
100617;0200;90,25;
100617;0300;90,9165;
100617;0400;92,5833;
100617;0500;94;
100617;0600;92;
100617;0700;88,9165;
100617;0800;88,1665;
100617;0900;84,0833;
100617;1000;80,4165;
100617;1100;76,1665;
100617;1200;68,1665;
100617;1300;64,4165;
100617;1400;57,5;
100617;1500;53,9166;
100617;1600;55,8333;
100617;1700;57,8333;
100617;1800;66,1665;
100617;1900;70,25;
100617;2000;78,8333;
100617;2100;83,3333;
100617;2200;82,8333;
100617;2300;80,6665;
100618;0000;79,9165;
100618;0100;82,6665;
100618;0200;87,1665;
100618;0300;94,3333;
100618;0400;95;
100618;0500;91,75;
100618;0600;91,0833;
100618;0700;95,4165;
100618;0800;93,9165;
100618;0900;92,3333;
100618;1000;85,0833;
100618;1100;80,4165;
100618;1200;68,0833;
100618;1300;63,8333;
100618;1400;66,75;
100618;1500;80,4165;
100618;1600;91,9165;
100618;1700;92,5;
100618;1800;89,5;
100618;1900;85,5;
100618;2000;94,4165;
100618;2100;91,5833;
100618;2200;93,1665;
100618;2300;94,9165;
100619;0000;94,9091;
100619;0100;87,6;
100619;0200;92,5833;
100619;0300;95;
100619;0400;95,0833;
100619;0500;95,8333;
100619;0600;96,3634;
100619;0700;96,5833;
100619;0800;95,5554;
100619;0900;86,0833;
100619;1000;81,6665;
100619;1100;78,0833;
100619;1200;69,6665;
100619;1300;65,0833;
100619;1400;59,5833;
100619;1500;54,1666;
100619;1600;53,0833;
100619;1700;70,9165;
100619;1800;86,6665;
100619;1900;91,6665;
100619;2000;95,5833;
100619;2100;97,1665;
100619;2200;90,75;
100619;2300;93,75;
100620;0000;95,9165;
100620;0100;97,1665;
100620;0200;97,9165;
100620;0300;94,3333;
100620;0400;96,1665;
100620;0500;89,8333;
100620;0600;93,4165;
100620;0700;95;
100620;0800;89,8333;
100620;0900;85,75;
100620;1000;83,9165;
100620;1100;72,1665;
100620;1200;65,3333;
100620;1300;58;
100620;1400;53,3333;
100620;1500;51,5;
100620;1600;54,1666;
100620;1700;68,1665;
100620;1800;80,3333;
100620;1900;86,4165;
100620;2000;90,8333;
100620;2100;89,8333;
100620;2200;89,3333;
100620;2300;87,1665;
100621;0000;82,3333;
100621;0100;89,9165;
100621;0200;90;
100621;0300;90,8333;
100621;0400;91,4165;
100621;0500;90,25;
100621;0600;90,9165;
100621;0700;91,9165;
100621;0800;90,6665;
100621;0900;81,5;
100621;1000;74,5833;
100621;1100;68,6665;
100621;1200;66,5833;
100621;1300;69,8333;
100621;1400;69,1665;
100621;1500;71,9091;
100621;1600;78,8333;
100621;1700;81,6665;
100621;1800;83;
100621;1900;85,1665;
100621;2000;84,5;
100621;2100;85,25;
100621;2200;86,8333;
100621;2300;90,1665;
100622;0000;90,25;
100622;0100;90,25;
100622;0200;89;
100622;0300;91,5;
100622;0400;89,8333;
100622;0500;91,6665;
100622;0600;86,75;
100622;0700;89,1665;
100622;0800;91,6665;
100622;0900;76,5833;
100622;1000;59,25;
100622;1100;42,3333;
100622;1200;42,25;
100622;1300;35,5;
100622;1400;27,9167;
100622;1500;21,75;
100622;1600;22,5;
100622;1700;41,5833;
100622;1800;53,9166;
100622;1900;62,8333;
100622;2000;69,5;
100622;2100;73,8333;
100622;2200;78,5;
100622;2300;85;
100623;0000;86,5;
100623;0100;85,3333;
100623;0200;87,6665;
100623;0300;89,5833;
100623;0400;88;
100623;0500;85,5;
100623;0600;79,75;
100623;0700;78,0833;
100623;0800;80,9165;
100623;0900;75,6665;
100623;1000;73,8333;
100623;1100;72,4165;
100623;1200;74,75;
100623;1300;89,3333;
100623;1400;92,1;
100623;1500;93,6364;
100623;1600;93,0833;
100623;1700;96,0833;
100623;1800;96,8999;
100623;1900;94,3333;
100623;2000;91,8333;
100623;2100;91,25;
100623;2200;93,8333;
100623;2300;93,75;
100624;0000;94,4165;
100624;0100;92,75;
100624;0200;90,4165;
100624;0300;87,4165;
100624;0400;81,6665;
100624;0500;87;
100624;0600;94,1665;
100624;0700;96,4165;
100624;0800;95,8333;
100624;0900;83,25;
100624;1000;74,5;
100624;1100;64,9165;
100624;1200;61,5833;
100624;1300;65,5833;
100624;1400;58,6666;
100624;1500;56,0833;
100624;1600;55,5;
100624;1700;62,25;
100624;1800;80,4165;
100624;1900;89,4165;
100624;2000;92;
100624;2100;90,3333;
100624;2200;91,5;
100624;2300;91,9165;
100625;0000;93,9091;
100625;0100;93,0833;
100625;0200;96;
100625;0300;96,6364;
100625;0400;95,8333;
100625;0500;96;
100625;0600;95,0833;
100625;0700;94,9091;
100625;0800;92,5;
100625;0900;91,0833;
100625;1000;89,8333;
100625;1100;85,5;
100625;1200;74,4165;
100625;1300;65,75;
100625;1400;58;
100625;1500;53;
100625;1600;54,4166;
100625;1700;69,6665;
100625;1800;79,1665;
100625;1900;80,0833;
100625;2000;84,3333;
100625;2100;85,6665;
100625;2200;90,3333;
100625;2300;94,6665;
100626;0000;95,9165;
100626;0100;96,3333;
100626;0200;97,0833;
100626;0300;96,25;
100626;0400;96,75;
100626;0500;94,8333;
100626;0600;92,3333;
100626;0700;92,1665;
100626;0800;92,3333;
100626;0900;87,9165;
100626;1000;81,4165;
100626;1100;73,9165;
100626;1200;65,75;
100626;1300;64,4165;
100626;1400;65,5833;
100626;1500;64,9165;
100626;1600;62,6666;
100626;1700;70,1665;
100626;1800;78,0833;
100626;1900;82,4165;
100626;2000;83,6665;
100626;2100;85,75;
100626;2200;90,4165;
100626;2300;93,3333;
100627;0000;94,5;
100627;0100;96;
100627;0200;97;
100627;0300;94;
100627;0400;94,9165;
100627;0500;96,75;
100627;0600;95,5;
100627;0700;95,75;
100627;0800;95,3333;
100627;0900;79,8333;
100627;1000;71,25;
100627;1100;64,3333;
100627;1200;56,8333;
100627;1300;51,5;
100627;1400;46,6666;
100627;1500;39,5;
100627;1600;37,9166;
100627;1700;42;
100627;1800;48,0833;
100627;1900;56,5833;
100627;2000;61,5;
100627;2100;75,5;
100627;2200;84,9165;
100627;2300;83,3333;
100628;0000;86,25;
100628;0100;89,6665;
100628;0200;88,1665;
100628;0300;90,6665;
100628;0400;88,3333;
100628;0500;87,0833;
100628;0600;88,9165;
100628;0700;87,4165;
100628;0800;82;
100628;0900;67,0833;
100628;1000;55,5;
100628;1100;48,9166;
100628;1200;44,6666;
100628;1300;34,6666;
100628;1400;28;
100628;1500;28,1667;
100628;1600;37;
100628;1700;46,4166;
100628;1800;57,8333;
100628;1900;62,4166;
100628;2000;71,8333;
100628;2100;70,3333;
100628;2200;79,0833;
100628;2300;81,5833;
100629;0000;83,3333;
100629;0100;84;
100629;0200;85;
100629;0300;87,1665;
100629;0400;88,6665;
100629;0500;87,5;
100629;0600;87,4165;
100629;0700;88,6665;
100629;0800;90,1665;
100629;0900;72,8333;
100629;1000;68,6665;
100629;1100;64,5;
100629;1200;60,1666;
100629;1300;57,25;
100629;1400;53,25;
100629;1500;54,5833;
100629;1600;56,75;
100629;1700;63,75;
100629;1800;73,5;
100629;1900;75,5833;
100629;2000;74,75;
100629;2100;81,8333;
100629;2200;86,5833;
100629;2300;87,6665;
100630;0000;85,3333;
100630;0100;90,6665;
100630;0200;92,9165;
100630;0300;90,5833;
100630;0400;91;
100630;0500;88,6665;
100630;0600;91;
100630;0700;93,8333;
100630;0800;85,25;
100630;0900;73;
100630;1000;70;
100630;1100;53;
100630;1200;48,0833;
100630;1300;42;
100630;1400;30,3333;
100630;1500;26,5;
100630;1600;24;
100630;1700;40,4166;
100630;1800;47,3333;
100630;1900;52,9166;
100630;2000;63,6666;
