FECHA (YYMMDD);HORA (HHMM);Registros validados;
110203;1500;31,4083;
110203;1600;31,3917;
110203;1700;30,625;
110203;1800;28,8417;
110203;1900;26,4583;
110203;2000;24,35;
110203;2100;22,7667;
110203;2200;21,2417;
110203;2300;19,6167;
110204;0000;18,2;
110204;0100;16,9417;
110204;0200;16,4667;
110204;0300;15,4417;
110204;0400;15,0083;
110204;0500;14,45;
110204;0600;14,575;
110204;0700;19,5833;
110204;0800;22,2333;
110204;0900;24,6916;
110204;1000;27,0417;
110204;1100;29,3417;
110204;1200;30,4917;
110204;1300;31,1333;
110204;1400;31,95;
110204;1500;32,225;
110204;1600;31,8;
110204;1700;30,6917;
110204;1800;28,5417;
110204;1900;25,4333;
110204;2000;23,1417;
110204;2100;21,6083;
110204;2200;20,4333;
110204;2300;19,5583;
110205;0000;18,85;
110205;0100;17,475;
110205;0200;16,6416;
110205;0300;16,1167;
110205;0400;15,8333;
110205;0500;15,2;
110205;0600;15,5667;
110205;0700;20,45;
110205;0800;23,2917;
110205;0900;26,7417;
110205;1000;29,175;
110205;1100;30,6167;
110205;1200;31,1083;
110205;1300;31,9833;
110205;1400;32,1;
110205;1500;31,5167;
110205;1600;29,7;
110205;1700;27,175;
110205;1800;24,7667;
110205;1900;22,4417;
110205;2000;20,5583;
110205;2100;20;
110205;2200;19,1083;
110205;2300;18,1667;
110206;0000;17,05;
110206;0100;16,3917;
110206;0200;15,5;
110206;0300;13,9083;
110206;0400;13,8917;
110206;0500;13,65;
110206;0600;13,6667;
110206;0700;14,4417;
110206;0800;16,075;
110206;0900;20,0917;
110206;1000;22,9667;
110206;1100;25,1167;
110206;1200;27,7083;
110206;1300;29,1917;
110206;1400;29,9583;
110206;1500;30,275;
110206;1600;29,1917;
110206;1700;25,9583;
110206;1800;22,4083;
110206;1900;20,1583;
110206;2000;18,6833;
110206;2100;17,8833;
110206;2200;18;
110206;2300;17,8083;
110207;0000;16,5667;
110207;0100;15,0417;
110207;0200;13,9083;
110207;0300;12,925;
110207;0400;12,5333;
110207;0500;12,2917;
110207;0600;12,4083;
110207;0700;14,4083;
110207;0800;17,4333;
110207;0900;19,5333;
110207;1000;22,5667;
110207;1100;25,3167;
110207;1200;27,6083;
110207;1300;28,0833;
110207;1400;29,025;
110207;1500;29,7;
110207;1600;29,475;
110207;1700;28,8;
110207;1800;26,8667;
110207;1900;23,65;
110207;2000;21,325;
110207;2100;20,15;
110207;2200;19,2417;
110207;2300;18,2917;
110208;0000;17,5333;
110208;0100;16,725;
110208;0200;15,9833;
110208;0300;15,55;
110208;0400;15,175;
110208;0500;14,5417;
110208;0600;14,8583;
110208;0700;17,8417;
110208;0800;20,2667;
110208;0900;22,2;
110208;1000;24,875;
110208;1100;26,7583;
110208;1200;27,25;
110208;1300;28,1167;
110208;1400;28,8083;
110208;1500;29,375;
110208;1600;29,1083;
110208;1700;28,075;
110208;1800;26,3583;
110208;1900;23,15;
110208;2000;20,575;
110208;2100;19,6333;
110208;2200;19,0167;
110208;2300;18,4;
110209;0000;17,7917;
110209;0100;17,2167;
110209;0200;16,4083;
110209;0300;15,7;
110209;0400;15,3083;
110209;0500;14,5667;
110209;0600;14,475;
110209;0700;18,275;
110209;0800;19,7833;
110209;0900;22,0583;
110209;1000;22,2;
110209;1100;23,8583;
110209;1200;25,3583;
110209;1300;26,2083;
110209;1400;27,1333;
110209;1500;27,5917;
110209;1600;26,9083;
110209;1700;24,9833;
110209;1800;22,4167;
110209;1900;19,6667;
110209;2000;18,075;
110209;2100;17,8667;
110209;2200;16,875;
110209;2300;16,925;
110210;0000;15,8417;
110210;0100;14,825;
110210;0200;13,85;
110210;0300;14,025;
110210;0400;14,95;
110210;0500;15,3333;
110210;0600;15,525;
110210;0700;16,3583;
110210;0800;17,325;
110210;0900;19,7833;
110210;1000;20,2583;
110210;1100;18,5833;
110210;1200;22,075;
110210;1300;22,7667;
110210;1400;20,6583;
110210;1500;17,8917;
110210;1600;18,3333;
110210;1700;16,975;
110210;1800;17,575;
110210;1900;17,525;
110210;2000;17,0083;
110210;2100;16,5417;
110210;2200;16,2167;
110210;2300;15,4667;
110211;0000;14,5167;
110211;0100;14,0667;
110211;0200;14,1667;
110211;0300;14,5167;
110211;0400;14,7917;
110211;0500;14,8667;
110211;0600;15,1167;
110211;0700;15,625;
110211;0800;17,0583;
110211;0900;17,625;
110211;1000;18,975;
110211;1100;19,9333;
110211;1200;20,1167;
110211;1300;20,5917;
110211;1400;23,2666;
110211;1500;23,3917;
110211;1600;23,9167;
110211;1700;23,4917;
110211;1800;22,3333;
110211;1900;20,2;
110211;2000;18,3417;
110211;2100;16,4917;
110211;2200;15,55;
110211;2300;14,7083;
110212;0000;13,9333;
110212;0100;13,2667;
110212;0200;13,0833;
110212;0300;12,4667;
110212;0400;12,0167;
110212;0500;11,7917;
110212;0600;11,3917;
110212;0700;15,8833;
110212;0800;18,3917;
110212;0900;20,3333;
110212;1000;19,825;
110212;1100;20,95;
110212;1200;22,0166;
110212;1300;23,2833;
110212;1400;24,075;
110212;1500;23,6167;
110212;1600;23;
110212;1700;22,5833;
110212;1800;21,4167;
110212;1900;19,5083;
110212;2000;18,425;
110212;2100;17,4917;
110212;2200;16,5583;
110212;2300;15,5333;
110213;0000;15,05;
110213;0100;14,2833;
110213;0200;13,625;
110213;0300;12,925;
110213;0400;12,5167;
110213;0500;12,3667;
110213;0600;12,1;
110213;0700;15,4583;
110213;0800;17,4917;
110213;0900;19,925;
110213;1000;22,1;
110213;1100;24,6583;
110213;1200;27,525;
110213;1300;29,3166;
110213;1400;30,2917;
110213;1500;30,825;
110213;1600;31,1583;
110213;1700;31,0083;
110213;1800;29,85;
110213;1900;26,825;
110213;2000;24,4417;
110213;2100;22,6917;
110213;2200;21,7083;
110213;2300;20,4833;
110214;0000;18,9833;
110214;0100;18,05;
110214;0200;17;
110214;0300;16,2167;
110214;0400;15,6083;
110214;0500;15,2583;
110214;0600;15,1917;
110214;0700;20,925;
110214;0800;24,1667;
110214;0900;26,1;
110214;1000;28,825;
110214;1100;30,875;
110214;1200;32,8333;
110214;1300;33,6166;
110214;1400;34,1166;
110214;1500;34,2166;
110214;1600;33,3166;
110214;1700;31,85;
110214;1800;29,3583;
110214;1900;25,525;
110214;2000;22,8833;
110214;2100;21,5333;
110214;2200;20,4667;
110214;2300;19,5333;
110215;0000;18,2333;
110215;0100;17,5333;
110215;0200;16,9667;
110215;0300;16,2417;
110215;0400;15,8917;
110215;0500;15,0333;
110215;0600;14,8083;
110215;0700;16,7083;
110215;0800;18,3417;
110215;0900;20,625;
110215;1000;22,7333;
110215;1100;;
110215;1200;;
110215;1300;;
110215;1400;;
110215;1500;;
110215;1600;;
110215;1700;;
110215;1800;;
110215;1900;;
110215;2000;;
110215;2100;;
110215;2200;;
110215;2300;;
110216;0000;;
110216;0100;;
110216;0200;;
110216;0300;;
110216;0400;;
110216;0500;;
110216;0600;;
110216;0700;;
110216;0800;;
110216;0900;;
110216;1000;;
110216;1100;;
110216;1200;;
110216;1300;;
110216;1400;;
110216;1500;;
110216;1600;;
110216;1700;;
110216;1800;;
110216;1900;;
110216;2000;;
110216;2100;;
110216;2200;;
110216;2300;;
110217;0000;;
110217;0100;;
110217;0200;;
110217;0300;;
110217;0400;;
110217;0500;;
110217;0600;;
110217;0700;;
110217;0800;;
110217;0900;;
110217;1000;23,9;
110217;1100;25,9;
110217;1200;28,1583;
110217;1300;29,2333;
110217;1400;29,925;
110217;1500;30,475;
110217;1600;30,975;
110217;1700;29,8833;
110217;1800;28,3417;
110217;1900;25,3333;
110217;2000;22,9667;
110217;2100;21,2417;
110217;2200;20,2083;
110217;2300;19,0833;
110218;0000;18,225;
110218;0100;17,3917;
110218;0200;16,7;
110218;0300;16,1083;
110218;0400;15,3333;
110218;0500;15,1;
110218;0600;14,75;
110218;0700;19,2666;
110218;0800;21,9833;
110218;0900;24,475;
110218;1000;26,7583;
110218;1100;28,725;
110218;1200;30,4167;
110218;1300;31,0583;
110218;1400;31,5583;
110218;1500;31,3583;
110218;1600;30,2667;
110218;1700;28,1583;
110218;1800;25,7167;
110218;1900;22,4917;
110218;2000;20,7667;
110218;2100;19,5333;
110218;2200;18,2667;
110218;2300;17,1917;
110219;0000;16,4083;
110219;0100;15,775;
110219;0200;15,5917;
110219;0300;14,35;
110219;0400;13,6667;
110219;0500;12,5167;
110219;0600;11,375;
110219;0700;13,5333;
110219;0800;15,7917;
110219;0900;19,275;
110219;1000;21,6333;
110219;1100;24,0167;
110219;1200;24,9583;
110219;1300;26,1333;
110219;1400;26,975;
110219;1500;26,7833;
110219;1600;25,925;
110219;1700;24,8333;
110219;1800;22,95;
110219;1900;20,075;
110219;2000;18,0167;
110219;2100;16,75;
110219;2200;15,9;
110219;2300;15,0833;
110220;0000;14,4083;
110220;0100;13,6417;
110220;0200;12,9583;
110220;0300;12,5167;
110220;0400;12,1583;
110220;0500;11,7667;
110220;0600;11,5833;
110220;0700;13,2833;
110220;0800;15,5917;
110220;0900;16,95;
110220;1000;18,2917;
110220;1100;20,5583;
110220;1200;22,1833;
110220;1300;23,7917;
110220;1400;24,4833;
110220;1500;24,975;
110220;1600;24,825;
110220;1700;24,975;
110220;1800;23,45;
110220;1900;20,5167;
110220;2000;18,4917;
110220;2100;17,2417;
110220;2200;16,175;
110220;2300;15,3;
110221;0000;14,5583;
110221;0100;13,6583;
110221;0200;13,0083;
110221;0300;12,6083;
110221;0400;12,225;
110221;0500;11,8333;
110221;0600;11,725;
110221;0700;13,8833;
110221;0800;16,4667;
110221;0900;19,0833;
110221;1000;21,625;
110221;1100;23;
110221;1200;24,7333;
110221;1300;25,65;
110221;1400;25,9917;
110221;1500;26,2833;
110221;1600;26,575;
110221;1700;25,525;
110221;1800;23,1;
110221;1900;20,0333;
110221;2000;17,6833;
110221;2100;16,225;
110221;2200;15,4417;
110221;2300;14,9667;
110222;0000;14,45;
110222;0100;14,2083;
110222;0200;13,675;
110222;0300;13,4667;
110222;0400;13,0833;
110222;0500;12,425;
110222;0600;12,0917;
110222;0700;14,3667;
110222;0800;17,9583;
110222;0900;20,2917;
110222;1000;22,5083;
110222;1100;24,2917;
110222;1200;26,8417;
110222;1300;27,5333;
110222;1400;28,2;
110222;1500;28,3;
110222;1600;28,2167;
110222;1700;27,1333;
110222;1800;25;
110222;1900;21,825;
110222;2000;19,7333;
110222;2100;18,1667;
110222;2200;17,3167;
110222;2300;16,6583;
110223;0000;16,0833;
110223;0100;15,6167;
110223;0200;14,9;
110223;0300;14,1;
110223;0400;13,2;
110223;0500;12,8333;
110223;0600;12,7417;
110223;0700;15,6167;
110223;0800;18,375;
110223;0900;21,5083;
110223;1000;23,7917;
110223;1100;25,0917;
110223;1200;25,4667;
110223;1300;26,05;
110223;1400;26,6917;
110223;1500;26,9167;
110223;1600;26,7167;
110223;1700;25,5583;
110223;1800;22,8083;
110223;1900;19,9;
110223;2000;17,7333;
110223;2100;16,35;
110223;2200;15,4583;
110223;2300;14,625;
110224;0000;14,1917;
110224;0100;13,625;
110224;0200;12,6917;
110224;0300;12,0667;
110224;0400;11,6167;
110224;0500;11,2333;
110224;0600;11,1;
110224;0700;13,725;
110224;0800;16,0417;
110224;0900;17,9333;
110224;1000;20,7833;
110224;1100;22,1917;
110224;1200;24,2083;
110224;1300;24,6667;
110224;1400;25,6667;
110224;1500;25,9667;
110224;1600;25,5727;
110224;1700;24,3454;
110224;1800;22,0166;
110224;1900;19,0333;
110224;2000;17,1417;
110224;2100;15,925;
110224;2200;14,9833;
110224;2300;14,375;
110225;0000;13,8917;
110225;0100;13,4417;
110225;0200;12,825;
110225;0300;12,0167;
110225;0400;11,6917;
110225;0500;11,5333;
110225;0600;11,4417;
110225;0700;14,275;
110225;0800;17,9583;
110225;0900;20,4167;
110225;1000;22,8417;
110225;1100;25,0167;
110225;1200;26,0083;
110225;1300;26,8667;
110225;1400;27,4583;
110225;1500;27,825;
110225;1600;27,6833;
110225;1700;26,6333;
110225;1800;24,5333;
110225;1900;21,6833;
110225;2000;19,7583;
110225;2100;18,575;
110225;2200;17,6;
110225;2300;16,8333;
110226;0000;16,0667;
110226;0100;15,0917;
110226;0200;14,4583;
110226;0300;13,9917;
110226;0400;13,4167;
110226;0500;12,85;
110226;0600;12,5583;
110226;0700;15,975;
110226;0800;19,1583;
110226;0900;21,9;
110226;1000;24,4667;
110226;1100;27,375;
110226;1200;28,975;
110226;1300;29,725;
110226;1400;30,4667;
110226;1500;30,05;
110226;1600;28,4167;
110226;1700;26,6333;
110226;1800;24,7;
110226;1900;21,925;
110226;2000;20,25;
110226;2100;19,2083;
110226;2200;18,6417;
110226;2300;17,7833;
110227;0000;16,7167;
110227;0100;16,1083;
110227;0200;15,2583;
110227;0300;14,4333;
110227;0400;14,0917;
110227;0500;13,8;
110227;0600;13,6667;
110227;0700;17,0083;
110227;0800;20,7;
110227;0900;23,4833;
110227;1000;25,9;
110227;1100;27,7083;
110227;1200;29;
110227;1300;29,65;
110227;1400;30,3333;
110227;1500;30,35;
110227;1600;29,4667;
110227;1700;27,9333;
110227;1800;25,275;
110227;1900;22,0333;
110227;2000;19,9167;
110227;2100;19,35;
110227;2200;18,5583;
110227;2300;17,2583;
110228;0000;15,9083;
110228;0100;14,6583;
110228;0200;13,1917;
110228;0300;12,725;
110228;0400;12,7167;
110228;0500;12,4417;
110228;0600;12,5667;
110228;0700;15,1667;
110228;0800;18,85;
110228;0900;22,0083;
110228;1000;24,3333;
110228;1100;26,575;
110228;1200;28,9167;
110228;1300;29,675;
110228;1400;30,4833;
110228;1500;30,625;
110228;1600;30,325;
110228;1700;29,525;
110228;1800;27,1667;
110228;1900;24,075;
110228;2000;21,9333;
110228;2100;20,675;
110228;2200;19,3083;
110228;2300;18,3083;
110301;0000;17,725;
110301;0100;17,0917;
110301;0200;16;
110301;0300;15,475;
110301;0400;15,2667;
110301;0500;14,7083;
110301;0600;14,4;
110301;0700;17,9667;
110301;0800;22,55;
110301;0900;24,6917;
110301;1000;27,7417;
110301;1100;30,0667;
110301;1200;31,4083;
110301;1300;31,625;
110301;1400;31,6333;
110301;1500;31,3333;
110301;1600;30,1333;
110301;1700;28,2;
110301;1800;26,2;
110301;1900;23,3333;
110301;2000;21,0417;
110301;2100;19,7333;
110301;2200;18,2083;
110301;2300;16,95;
110302;0000;15,6583;
110302;0100;14,5583;
110302;0200;13,8333;
110302;0300;13,2333;
110302;0400;13,0167;
110302;0500;12,5167;
110302;0600;12,2917;
110302;0700;15,275;
110302;0800;18,6667;
110302;0900;21,8;
110302;1000;25,7083;
110302;1100;27,9667;
110302;1200;28,8417;
110302;1300;29,175;
110302;1400;29,3167;
110302;1500;29,975;
110302;1600;29,8167;
110302;1700;29,1833;
110302;1800;27,2;
110302;1900;24,4333;
110302;2000;22,4083;
110302;2100;21,1417;
110302;2200;20,2917;
110302;2300;19,2083;
110303;0000;18,5833;
110303;0100;17,5417;
110303;0200;16,6583;
110303;0300;16,1083;
110303;0400;15,5083;
110303;0500;15,4167;
110303;0600;15,1667;
110303;0700;18,175;
110303;0800;22,6333;
110303;0900;24,7417;
110303;1000;27,375;
110303;1100;29,6583;
110303;1200;30,675;
110303;1300;31,3417;
110303;1400;31,7917;
110303;1500;31,5167;
110303;1600;31,05;
110303;1700;29,15;
110303;1800;26,0167;
110303;1900;23,3417;
110303;2000;21,45;
110303;2100;20,1;
110303;2200;19,025;
110303;2300;17,7;
110304;0000;16,7333;
110304;0100;16,3167;
110304;0200;15,5583;
110304;0300;14,6083;
110304;0400;14,0583;
110304;0500;13,7667;
110304;0600;13,7833;
110304;0700;16,0167;
110304;0800;19,975;
110304;0900;23,1833;
110304;1000;25,6083;
110304;1100;27,9167;
110304;1200;29,2667;
110304;1300;29,35;
110304;1400;28,05;
110304;1500;27,475;
110304;1600;27,025;
110304;1700;25,0167;
110304;1800;23,1583;
110304;1900;20,7417;
110304;2000;19,3667;
110304;2100;18,3333;
110304;2200;17,5583;
110304;2300;16,5083;
110305;0000;15,7417;
110305;0100;15,0833;
110305;0200;14,7583;
110305;0300;14,1583;
110305;0400;13,4417;
110305;0500;12,95;
110305;0600;12,425;
110305;0700;12,9;
110305;0800;14,9333;
110305;0900;15,7833;
110305;1000;18,2667;
110305;1100;20,4833;
110305;1200;22,0833;
110305;1300;21,775;
110305;1400;23,775;
110305;1500;24,625;
110305;1600;24,6917;
110305;1700;23,6333;
110305;1800;21,5667;
110305;1900;19,1333;
110305;2000;17,4333;
110305;2100;16,1083;
110305;2200;15,0833;
110305;2300;14,175;
110306;0000;13,675;
110306;0100;13,1417;
110306;0200;12,5833;
110306;0300;12,1083;
110306;0400;11,7667;
110306;0500;11,6333;
110306;0600;11,6833;
110306;0700;12,875;
110306;0800;13,8333;
110306;0900;14,7;
110306;1000;16,55;
110306;1100;18,4833;
110306;1200;19,95;
110306;1300;21,3;
110306;1400;20,775;
110306;1500;21,5583;
110306;1600;21,5667;
110306;1700;21,3667;
110306;1800;19,525;
110306;1900;17,525;
110306;2000;16,4667;
110306;2100;15,675;
110306;2200;15,0917;
110306;2300;14,4583;
110307;0000;13,7667;
110307;0100;13,275;
110307;0200;12,9083;
110307;0300;12,45;
110307;0400;12,2667;
110307;0500;12,1;
110307;0600;11,925;
110307;0700;13,8833;
110307;0800;17,5333;
110307;0900;19,8667;
110307;1000;22,0917;
110307;1100;23,6917;
110307;1200;25,7917;
110307;1300;27,725;
110307;1400;28,5583;
110307;1500;28,6667;
110307;1600;28,55;
110307;1700;27,3;
110307;1800;24,2917;
110307;1900;21,0833;
110307;2000;19,5;
110307;2100;18,25;
110307;2200;17,2167;
110307;2300;16,5583;
110308;0000;15,975;
110308;0100;14,9583;
110308;0200;14,1667;
110308;0300;13,4583;
110308;0400;13,0083;
110308;0500;12,6;
110308;0600;12,4583;
110308;0700;14,7333;
110308;0800;18,2167;
110308;0900;21,35;
110308;1000;24,1083;
110308;1100;26,2917;
110308;1200;27,2667;
110308;1300;27,625;
110308;1400;28,5583;
110308;1500;28,7167;
110308;1600;28,7333;
110308;1700;28,0667;
110308;1800;25,475;
110308;1900;21,8833;
110308;2000;19,7167;
110308;2100;18,825;
110308;2200;18,0417;
110308;2300;17,3167;
110309;0000;16,3333;
110309;0100;15,125;
110309;0200;13,7083;
110309;0300;12,7833;
110309;0400;11,9;
110309;0500;11,9333;
110309;0600;12,0917;
110309;0700;12,4167;
110309;0800;13,7667;
110309;0900;16,925;
110309;1000;20,4083;
110309;1100;24,4333;
110309;1200;26,1083;
110309;1300;26,8333;
110309;1400;27,9833;
110309;1500;28,425;
110309;1600;28,1833;
110309;1700;26,3583;
110309;1800;23,675;
110309;1900;21,1;
110309;2000;19,2667;
110309;2100;18,1833;
110309;2200;17,3;
110309;2300;16,675;
110310;0000;15,7083;
110310;0100;15,3;
110310;0200;14,2417;
110310;0300;13,3083;
110310;0400;12,875;
110310;0500;12,4917;
110310;0600;12,4417;
110310;0700;14,4667;
110310;0800;18,0417;
110310;0900;19,9417;
110310;1000;22,3917;
110310;1100;25,025;
110310;1200;25,7167;
110310;1300;26,5583;
110310;1400;27,075;
110310;1500;27,2417;
110310;1600;26,0667;
110310;1700;23,85;
110310;1800;21,2333;
110310;1900;18,475;
110310;2000;16,9417;
110310;2100;15,6083;
110310;2200;14,7083;
110310;2300;14,4917;
110311;0000;14,6417;
110311;0100;14,2417;
110311;0200;14,1;
110311;0300;13,8667;
110311;0400;13,675;
110311;0500;13,5083;
110311;0600;13,3833;
110311;0700;13,825;
110311;0800;14,4667;
110311;0900;15,2;
110311;1000;16,575;
110311;1100;18,575;
110311;1200;21,8333;
110311;1300;23,875;
110311;1400;24,6333;
110311;1500;25,125;
110311;1600;25,0583;
110311;1700;23,4167;
110311;1800;21,2333;
110311;1900;18,4667;
110311;2000;16,7417;
110311;2100;15,4167;
110311;2200;14,6;
110311;2300;14,4;
110312;0000;14,1333;
110312;0100;14,4333;
110312;0200;14,5583;
110312;0300;13,9083;
110312;0400;13,6167;
110312;0500;13,6583;
110312;0600;13,975;
110312;0700;13,375;
110312;0800;11,2417;
110312;0900;11,15;
110312;1000;12,7917;
110312;1100;16,0583;
110312;1200;18,85;
110312;1300;21,35;
110312;1400;22,8417;
110312;1500;22,3583;
110312;1600;22,9;
110312;1700;22,6417;
110312;1800;21,0083;
110312;1900;18,225;
110312;2000;16,6167;
110312;2100;15,35;
110312;2200;14,1417;
110312;2300;13,075;
110313;0000;12,0917;
110313;0100;10,9667;
110313;0200;10,3333;
110313;0300;9,90833;
110313;0400;9,67499;
110313;0500;9,15833;
110313;0600;9,125;
110313;0700;12,5583;
110313;0800;16,6083;
110313;0900;18,975;
110313;1000;21,45;
110313;1100;24,1917;
110313;1200;25,675;
110313;1300;26,7083;
110313;1400;27,5667;
110313;1500;27,8417;
110313;1600;27;
110313;1700;25,3667;
110313;1800;22,5583;
110313;1900;19,9583;
110313;2000;18,4417;
110313;2100;17,3083;
110313;2200;16,125;
110313;2300;14,475;
110314;0000;13,05;
110314;0100;12,5;
110314;0200;12,125;
110314;0300;12,6167;
110314;0400;12,2083;
110314;0500;12,075;
110314;0600;12,3833;
110314;0700;12,625;
110314;0800;14,4333;
110314;0900;15,9083;
110314;1000;16,2167;
110314;1100;17,3667;
110314;1200;17,5833;
110314;1300;17,8417;
110314;1400;17,8167;
110314;1500;18,0083;
110314;1600;17,6167;
110314;1700;16,6583;
110314;1800;16,075;
110314;1900;15,1417;
110314;2000;14,5333;
110314;2100;13,8333;
110314;2200;13,175;
110314;2300;12,8417;
110315;0000;12,725;
110315;0100;12,6;
110315;0200;11,9167;
110315;0300;11,45;
110315;0400;11,3333;
110315;0500;11,5833;
110315;0600;11,6;
110315;0700;11,8833;
110315;0800;12,5417;
110315;0900;13,35;
110315;1000;13,825;
110315;1100;13,8;
110315;1200;14,1333;
110315;1300;15,0667;
110315;1400;14,925;
110315;1500;14,4333;
110315;1600;14,225;
110315;1700;13,8;
110315;1800;13,2083;
110315;1900;12,775;
110315;2000;12,275;
110315;2100;11,875;
110315;2200;11,075;
110315;2300;10,45;
110316;0000;9,74165;
110316;0100;9,16666;
110316;0200;9,26665;
110316;0300;8,09166;
110316;0400;7,54166;
110316;0500;8,20833;
110316;0600;8,41666;
110316;0700;9,47498;
110316;0800;12,9917;
110316;0900;15,4167;
110316;1000;18,1833;
110316;1100;20,725;
110316;1200;23,7583;
110316;1300;25,7;
110316;1400;26,5667;
110316;1500;27,05;
110316;1600;26,2333;
110316;1700;24,3667;
110316;1800;22,0167;
110316;1900;19,5417;
110316;2000;17,55;
110316;2100;16,225;
110316;2200;15,3;
110316;2300;14,225;
110317;0000;13,6917;
110317;0100;12,8917;
110317;0200;12,1417;
110317;0300;11,2917;
110317;0400;10,9333;
110317;0500;10,4333;
110317;0600;9,98332;
110317;0700;12,325;
110317;0800;16,6667;
110317;0900;19,175;
110317;1000;20,6667;
110317;1100;22,65;
110317;1200;24,0167;
110317;1300;25,875;
110317;1400;27,3;
110317;1500;28,0167;
110317;1600;27,3667;
110317;1700;26,5166;
110317;1800;24,075;
110317;1900;21,425;
110317;2000;19,3083;
110317;2100;17,9917;
110317;2200;16,75;
110317;2300;14,6083;
110318;0000;14,0833;
110318;0100;13,0167;
110318;0200;12,175;
110318;0300;11,4;
110318;0400;11,5667;
110318;0500;11;
110318;0600;10,0833;
110318;0700;13,3667;
110318;0800;17,6167;
110318;0900;20,8833;
110318;1000;24,6083;
110318;1100;26,725;
110318;1200;29,7167;
110318;1300;31,1667;
110318;1400;32,2166;
110318;1500;31,05;
110318;1600;30,225;
110318;1700;28,7889;
110318;1800;;
110318;1900;;
110318;2000;;
110318;2100;;
110318;2200;;
110318;2300;;
110319;0000;;
110319;0100;;
110319;0200;;
110319;0300;;
110319;0400;;
110319;0500;;
110319;0600;;
110319;0700;;
110319;0800;;
110319;0900;;
110319;1000;;
110319;1100;;
110319;1200;;
110319;1300;;
110319;1400;;
110319;1500;;
110319;1600;;
110319;1700;;
110319;1800;;
110319;1900;;
110319;2000;;
110319;2100;;
110319;2200;;
110319;2300;;
110320;0000;;
110320;0100;;
110320;0200;;
110320;0300;;
110320;0400;;
110320;0500;;
110320;0600;;
110320;0700;;
110320;0800;;
110320;0900;;
110320;1000;;
110320;1100;;
110320;1200;;
110320;1300;;
110320;1400;;
110320;1500;;
110320;1600;;
110320;1700;;
110320;1800;;
110320;1900;;
110320;2000;;
110320;2100;;
110320;2200;;
110320;2300;;
110321;0000;;
110321;0100;;
110321;0200;;
110321;0300;;
110321;0400;11,9;
110321;0500;11,275;
110321;0600;11,3417;
110321;0700;14,025;
110321;0800;18,2583;
110321;0900;19,7917;
110321;1000;22,55;
110321;1100;24,925;
110321;1200;26,3583;
110321;1300;26,9833;
110321;1400;27,225;
110321;1500;27,2667;
110321;1600;26,925;
110321;1700;25,8917;
110321;1800;23,625;
110321;1900;21,125;
110321;2000;19,2417;
110321;2100;18,025;
110321;2200;16,9417;
110321;2300;15,6083;
110322;0000;14,7583;
110322;0100;14,1417;
110322;0200;13,4583;
110322;0300;12,7833;
110322;0400;12,1;
110322;0500;11,7917;
110322;0600;11,525;
110322;0700;13,2333;
110322;0800;17;
110322;0900;18,9833;
110322;1000;21,6333;
110322;1100;23,1083;
110322;1200;24,9167;
110322;1300;26,4417;
110322;1400;26,8083;
110322;1500;26,8667;
110322;1600;26,3917;
110322;1700;25,425;
110322;1800;22,825;
110322;1900;20,3417;
110322;2000;18,5167;
110322;2100;17,1167;
110322;2200;15,7917;
110322;2300;14,9167;
110323;0000;14,375;
110323;0100;13,6917;
110323;0200;13,0833;
110323;0300;12,1583;
110323;0400;11,2;
110323;0500;10,9667;
110323;0600;10,7917;
110323;0700;12,4167;
110323;0800;15,9;
110323;0900;17,8;
110323;1000;19,8583;
110323;1100;21,95;
110323;1200;22,8667;
110323;1300;;
110323;1400;;
110323;1500;;
110323;1600;;
110323;1700;;
110323;1800;22,7;
110323;1900;20,5083;
110323;2000;19,0833;
110323;2100;17,9;
110323;2200;16,075;
110323;2300;14,7917;
110324;0000;13,5167;
110324;0100;12,575;
110324;0200;11,8667;
110324;0300;11,3167;
110324;0400;10,7667;
110324;0500;10,6667;
110324;0600;11,2417;
110324;0700;12,8417;
110324;0800;16,4333;
110324;0900;20,075;
110324;1000;22,2167;
110324;1100;24,75;
110324;1200;26,5667;
110324;1300;27,0667;
110324;1400;27,1083;
110324;1500;25,8833;
110324;1600;24,2667;
110324;1700;22,575;
110324;1800;19,925;
110324;1900;17,2583;
110324;2000;16,15;
110324;2100;15,2167;
110324;2200;14,275;
110324;2300;13,3417;
110325;0000;11,8833;
110325;0100;10,65;
110325;0200;9,75;
110325;0300;8,79166;
110325;0400;8,50832;
110325;0500;8,39165;
110325;0600;8,12498;
110325;0700;9,27498;
110325;0800;12,4917;
110325;0900;14,8667;
110325;1000;15,5167;
110325;1100;18,325;
110325;1200;20,0583;
110325;1300;20,7333;
110325;1400;21,3333;
110325;1500;20,7417;
110325;1600;20,2083;
110325;1700;20,1083;
110325;1800;18,0917;
110325;1900;15;
110325;2000;13,65;
110325;2100;12,7167;
110325;2200;11,925;
110325;2300;11,3;
110326;0000;10,5583;
110326;0100;10;
110326;0200;9,76665;
110326;0300;9,10832;
110326;0400;8,30832;
110326;0500;8,24165;
110326;0600;8,74165;
110326;0700;9,96666;
110326;0800;12,7333;
110326;0900;14,6083;
110326;1000;17,45;
110326;1100;19,4917;
110326;1200;21,5583;
110326;1300;23,2917;
110326;1400;24,5167;
110326;1500;24,4083;
110326;1600;24,1083;
110326;1700;23,3083;
110326;1800;20,8;
110326;1900;18,5;
110326;2000;17,0667;
110326;2100;16;
110326;2200;14,3833;
110326;2300;13,2;
